age,education.num,capital.gain,hours.per.week,>50k,workclass_Encoded,occupation_Encoded,race_Encoded,native.country_Encoded,marital.status_Encoded
46,13,0,45,1,4,11,4,38,2
39,13,0,20,0,2,0,4,38,0
42,10,0,50,0,4,4,4,38,2
57,15,0,40,0,2,9,4,38,4
22,10,0,30,0,2,7,2,38,4
24,11,0,30,1,2,0,4,38,4
19,10,0,50,0,2,5,4,38,4
55,12,0,30,0,2,11,2,38,0
37,9,0,40,0,1,10,4,38,2
37,10,0,40,0,1,0,2,38,4
28,13,0,50,0,2,7,4,38,2
27,9,0,40,0,2,7,4,38,4
40,13,0,20,0,5,9,4,38,4
51,9,0,40,0,2,8,4,38,0
52,11,0,56,0,2,13,4,38,2
40,10,0,50,0,0,0,4,38,0
63,10,0,40,0,2,10,4,38,2
63,9,0,45,1,2,13,4,38,0
51,10,0,40,0,2,0,4,38,0
23,9,0,40,0,2,0,4,38,4
66,9,0,20,0,4,2,4,38,6
33,9,0,66,0,4,11,4,38,2
49,9,0,43,0,2,2,4,38,2
20,10,0,32,0,2,13,4,38,4
26,10,0,40,0,2,10,4,38,1
52,9,0,50,1,2,3,4,38,2
33,13,0,50,1,2,3,4,38,2
47,13,0,45,0,2,11,4,38,0
23,9,0,75,0,2,3,2,38,4
53,12,0,40,0,0,0,4,38,2
19,10,0,20,0,2,7,4,38,4
53,4,0,60,1,2,13,4,38,2
65,9,0,10,0,2,6,4,38,4
68,13,0,30,0,2,13,4,38,2
30,6,0,18,0,2,11,4,12,4
28,7,0,45,0,2,2,4,38,2
54,6,0,45,0,1,10,4,38,2
30,9,0,10,0,2,7,4,38,4
22,10,0,50,0,2,0,4,38,4
25,9,0,30,0,2,7,4,38,4
19,7,0,20,0,2,7,4,38,4
32,15,0,40,1,0,9,4,38,2
23,13,0,40,0,2,3,4,38,4
51,13,0,45,0,1,9,4,38,2
25,10,0,44,1,2,11,4,38,2
46,13,0,40,0,1,9,2,38,4
38,10,0,50,0,2,12,4,38,0
26,9,0,40,1,5,10,1,38,2
46,9,0,40,0,2,9,4,38,0
25,13,0,40,0,2,9,4,38,4
29,14,0,35,0,1,9,4,38,2
51,14,0,50,1,3,3,4,38,2
40,10,0,52,0,2,2,4,38,2
24,10,0,40,0,2,0,4,38,4
24,13,0,50,0,4,4,4,38,4
31,11,0,24,0,2,7,0,25,2
34,12,0,60,0,2,2,4,38,5
19,10,0,66,0,2,4,4,38,4
21,9,0,40,0,2,13,2,38,4
21,6,0,70,0,2,4,4,38,2
23,10,0,24,0,2,13,4,38,2
37,10,0,40,0,0,2,4,38,4
40,14,0,46,1,2,3,4,38,2
57,9,0,30,0,2,7,4,38,2
24,7,0,40,0,2,13,1,39,2
43,10,0,40,0,2,9,4,38,2
40,9,0,40,0,2,7,4,38,4
49,9,0,40,0,2,3,4,38,0
62,9,0,40,0,1,2,4,38,4
29,11,0,40,0,2,0,4,38,2
49,9,0,40,0,2,6,4,38,5
55,10,0,40,0,0,0,2,38,0
37,13,0,40,0,3,3,4,38,4
43,13,0,40,1,5,0,4,38,2
29,10,0,40,0,2,0,4,38,0
44,9,0,40,1,2,11,4,38,2
28,10,0,40,1,2,12,4,38,5
38,10,0,45,0,2,3,4,38,4
19,10,0,20,0,2,7,4,38,4
20,8,0,40,0,2,7,4,38,4
60,9,0,40,0,2,5,4,38,2
30,9,0,40,0,2,11,4,38,4
51,10,0,60,0,2,11,4,38,0
48,9,0,40,0,2,3,4,38,0
51,9,0,40,0,1,13,2,38,0
50,9,0,40,1,5,2,2,38,2
46,9,0,40,1,2,11,4,38,2
68,9,0,45,1,2,5,4,38,2
23,12,0,30,0,4,2,4,38,4
49,14,0,35,0,2,11,4,38,4
24,6,0,40,0,2,5,4,38,2
30,9,0,40,0,1,10,2,38,2
34,9,0,35,0,2,11,4,38,4
22,10,0,40,0,2,3,4,38,4
30,4,0,40,0,2,5,4,38,5
61,4,0,31,0,2,13,4,38,2
36,9,0,40,0,2,3,4,38,0
51,11,0,40,0,3,3,4,38,2
43,3,0,40,1,2,6,1,39,2
54,10,0,48,1,0,10,4,38,2
63,9,0,25,0,2,9,4,38,6
51,10,0,40,1,2,3,4,38,2
63,6,0,40,0,4,6,4,38,2
51,14,0,60,1,1,9,4,38,2
27,9,0,35,0,2,11,4,38,0
35,12,0,40,1,2,12,4,38,2
46,9,0,40,0,4,2,4,38,5
53,11,0,40,1,2,2,2,38,2
26,10,0,24,0,0,0,4,38,0
43,9,0,40,0,2,6,4,38,4
54,9,0,40,1,0,0,4,38,2
57,10,0,40,0,5,9,4,38,0
29,9,0,20,0,1,7,4,38,4
20,9,0,40,0,2,2,2,38,4
23,9,0,40,0,2,7,4,7,4
69,7,0,20,0,2,0,4,38,2
53,13,0,35,0,1,9,2,38,2
28,9,0,40,0,2,0,4,38,4
28,13,0,40,0,2,7,2,38,2
33,9,0,84,1,3,3,1,35,2
48,9,0,30,0,2,11,4,38,0
61,9,0,40,1,2,2,4,38,2
48,10,0,40,0,2,3,4,38,2
32,4,0,40,0,2,2,4,38,2
51,9,0,40,1,2,2,4,38,2
19,10,0,14,0,2,7,4,38,4
47,9,0,50,0,2,9,4,38,2
25,13,0,60,0,2,13,4,38,4
72,10,0,40,0,2,10,2,38,2
29,7,0,40,0,2,2,4,38,0
22,9,0,40,0,2,0,4,38,4
57,9,0,48,0,2,7,2,8,2
50,12,0,60,0,2,0,4,3,2
45,10,0,30,0,3,11,4,38,2
52,10,0,40,1,2,9,4,38,0
53,14,0,48,1,2,3,4,38,2
36,9,0,48,0,2,5,4,38,2
46,9,0,40,1,2,2,4,38,2
20,9,0,20,0,2,11,4,38,4
75,3,0,10,0,2,7,2,38,6
32,9,0,40,1,1,2,4,38,2
28,9,0,40,0,2,2,4,38,2
53,14,0,40,0,2,9,4,38,0
17,7,0,35,0,2,11,4,38,4
46,11,0,38,0,5,0,4,38,0
39,12,0,30,0,2,9,4,38,5
38,10,0,40,0,2,2,4,38,0
36,9,0,60,0,2,6,4,38,2
63,13,0,21,0,1,9,2,38,4
28,2,0,43,0,2,6,4,25,2
49,9,0,35,0,2,0,4,38,4
43,10,0,40,0,2,6,4,25,2
38,13,0,45,1,2,3,4,38,2
39,9,0,62,0,2,12,4,8,4
40,9,0,40,0,2,3,4,38,2
30,10,0,50,1,2,12,4,38,2
44,10,0,40,0,2,13,2,38,2
40,9,0,24,0,2,11,4,38,2
30,9,0,35,0,2,6,4,32,4
52,11,0,35,0,4,9,4,38,0
42,10,0,40,1,2,2,2,38,2
39,10,0,52,1,2,2,4,38,2
43,10,0,45,0,2,9,4,38,0
30,11,0,40,0,2,2,4,8,2
39,13,0,55,1,2,9,4,38,2
41,9,0,20,0,2,13,4,38,2
25,7,0,40,0,2,2,4,38,2
44,13,0,40,0,5,0,4,38,4
40,9,0,40,0,2,5,4,20,4
21,9,0,35,0,2,0,2,22,4
41,10,0,38,0,2,0,4,38,5
24,13,0,50,0,2,3,4,38,4
67,9,0,60,0,4,4,4,38,2
24,13,0,38,0,2,0,4,38,4
50,13,0,60,0,4,11,4,38,2
48,14,0,35,0,2,11,4,38,0
50,13,0,36,0,2,9,4,20,0
64,6,0,40,1,5,3,4,38,2
49,5,0,37,0,2,7,2,38,0
20,9,0,52,0,2,7,2,38,4
30,9,0,40,0,2,0,4,38,5
37,13,0,30,0,2,7,1,2,2
52,9,0,40,1,2,6,4,38,2
22,10,0,25,0,2,10,4,38,4
19,10,0,15,0,5,0,4,38,4
52,9,0,55,1,2,2,4,38,0
42,13,0,40,0,2,12,1,38,3
35,9,0,36,0,2,3,4,38,5
27,10,0,50,0,2,0,4,38,4
54,9,0,38,0,5,7,2,38,4
37,6,0,35,0,2,13,4,38,2
28,4,0,30,0,2,2,4,38,2
63,13,0,40,0,2,11,4,38,2
19,9,0,42,0,2,6,4,38,4
28,13,0,40,0,2,11,4,38,4
44,15,0,40,1,2,9,4,38,4
31,10,0,40,1,2,2,4,38,2
64,9,0,50,0,2,8,4,38,0
40,9,0,40,1,2,5,4,38,2
59,12,0,50,0,1,9,4,38,0
22,10,0,40,0,2,0,4,38,4
40,10,0,44,0,2,11,4,38,4
35,4,0,40,0,2,5,4,25,2
20,10,0,15,0,2,0,4,38,4
35,9,0,40,0,1,10,4,38,4
28,10,0,48,0,2,3,4,38,2
28,9,0,40,0,2,6,4,38,0
25,12,0,60,0,3,11,4,38,4
37,9,0,40,0,2,0,4,38,0
31,11,0,38,0,2,11,4,38,0
41,9,0,40,0,2,0,4,38,4
31,6,0,40,1,2,12,4,38,2
44,9,0,40,0,2,2,4,38,2
20,10,0,47,0,2,3,2,38,4
57,10,0,50,0,4,4,4,38,2
26,9,0,12,0,2,7,4,38,0
29,9,0,40,0,1,10,4,38,4
40,11,0,40,1,2,2,4,38,2
21,12,0,35,0,2,7,2,22,4
21,10,0,70,0,2,2,4,38,4
34,15,0,48,1,4,9,4,38,5
24,13,0,15,0,2,3,4,38,4
28,6,0,40,0,2,7,4,38,0
35,9,0,50,0,2,13,4,38,5
35,9,0,40,0,2,2,4,38,0
38,13,0,40,0,5,3,4,38,4
44,9,0,40,0,0,0,2,38,0
39,13,0,40,1,2,5,4,30,2
57,9,0,40,0,1,7,4,38,0
19,10,0,40,0,2,11,4,38,4
29,11,0,48,0,2,6,4,38,2
23,9,0,40,0,2,6,2,38,4
50,9,0,40,0,2,7,4,38,6
51,10,0,20,0,4,2,4,38,2
28,11,0,40,0,2,2,0,38,0
44,13,0,60,0,2,11,4,38,2
29,13,0,40,0,4,9,2,38,4
31,9,0,45,0,2,13,4,38,0
27,13,0,45,1,2,2,4,38,2
34,13,0,45,0,2,3,4,38,2
27,10,0,40,1,2,5,4,38,2
31,11,0,40,0,2,0,2,38,4
46,12,0,40,1,2,2,4,38,2
39,10,0,40,0,2,0,1,38,4
40,13,0,55,1,2,11,4,38,2
28,7,0,40,0,2,11,4,38,0
18,9,0,40,0,2,11,4,38,4
51,9,0,40,0,2,0,4,38,0
58,9,0,50,0,3,11,4,38,0
66,9,0,40,0,2,11,4,38,2
36,9,0,20,0,4,7,1,34,2
38,7,0,60,0,2,5,4,38,0
25,12,0,40,0,2,3,4,38,4
25,9,0,22,0,2,7,4,38,4
90,7,0,40,0,2,5,4,38,4
41,10,0,40,0,1,0,4,38,0
33,9,0,40,0,2,0,4,38,4
39,9,0,20,0,4,2,2,38,4
59,9,0,60,0,2,11,4,38,2
27,9,0,40,0,2,5,4,38,4
52,4,0,40,0,2,2,4,38,2
59,9,0,24,0,4,7,4,38,0
28,10,0,40,0,2,2,4,38,0
37,9,0,50,0,2,7,4,28,0
36,13,0,50,1,2,3,4,38,2
34,13,0,60,1,2,9,4,38,2
23,10,0,40,0,2,0,4,38,4
27,14,0,52,0,1,9,4,38,4
31,14,0,40,0,1,9,4,38,2
21,6,0,36,0,2,6,4,38,2
31,9,0,54,0,2,3,4,38,2
59,9,0,40,1,2,5,4,38,2
19,7,0,40,0,2,5,4,38,4
47,9,0,50,0,2,13,4,38,2
34,13,0,40,0,2,2,4,38,4
57,9,0,78,0,2,7,4,38,2
51,5,0,40,0,1,13,2,38,2
21,10,0,20,0,2,5,4,38,4
30,10,0,50,0,3,11,4,38,2
46,10,0,45,0,2,5,4,38,0
40,13,0,45,0,2,11,4,38,4
52,1,0,40,0,2,7,4,7,2
23,13,0,50,0,2,11,1,35,4
25,9,0,50,0,2,0,4,38,4
43,10,0,45,0,2,13,4,38,0
38,10,0,40,1,5,10,0,38,0
22,11,0,30,0,2,7,4,38,4
65,11,0,20,0,2,13,4,38,2
50,9,0,15,0,2,12,4,38,4
25,9,0,40,0,2,13,4,38,2
54,10,0,40,0,2,0,4,38,0
49,9,0,40,1,2,0,4,38,2
44,10,0,40,0,2,6,4,38,2
24,5,0,40,0,2,7,4,38,0
25,13,0,38,0,2,11,4,38,4
65,9,0,20,0,1,13,4,38,2
56,9,0,45,0,4,3,2,38,2
23,13,0,40,0,2,9,4,38,4
20,10,0,20,0,2,7,4,38,4
24,3,0,40,0,2,2,4,7,4
40,10,0,50,0,3,4,4,38,2
55,9,0,50,1,2,2,4,38,2
38,9,0,48,0,2,0,4,38,0
23,9,0,40,0,2,0,2,38,4
44,13,0,50,0,2,3,4,38,2
20,10,0,12,0,4,0,4,10,4
29,9,0,40,0,2,7,4,38,4
43,9,0,40,0,5,10,4,38,2
30,8,0,40,0,2,6,4,38,0
28,10,0,38,0,5,0,4,38,4
31,9,0,40,1,2,3,4,38,2
52,9,0,40,0,2,2,4,38,0
36,13,0,50,1,2,9,4,19,2
38,9,0,45,0,2,2,4,38,2
63,11,0,40,0,4,4,4,38,2
21,10,0,35,0,2,7,4,38,4
33,9,0,40,0,5,0,4,38,0
33,16,0,55,1,2,9,4,38,2
28,9,0,40,0,2,5,4,38,0
46,9,0,28,0,2,8,4,6,0
25,10,0,45,0,2,11,2,38,2
31,5,0,60,0,4,2,4,38,2
49,9,0,40,0,2,2,4,38,2
22,10,0,20,0,5,12,4,38,3
52,11,0,20,1,2,7,4,38,2
29,12,0,50,0,2,3,4,38,2
18,7,0,20,0,2,7,4,38,4
31,10,0,35,0,1,3,4,38,2
23,10,0,35,0,2,7,1,39,4
54,6,0,65,0,4,11,4,38,2
50,9,0,49,0,1,7,4,5,0
24,13,0,40,0,2,4,4,38,4
49,9,0,45,0,3,7,4,38,5
54,9,0,40,1,1,2,4,38,2
49,9,0,40,0,2,0,4,38,2
36,13,0,35,0,1,9,4,38,4
23,9,0,40,0,2,13,2,13,4
63,10,0,40,0,2,7,4,38,6
67,9,0,40,1,2,11,4,1,2
23,9,0,40,0,2,2,4,38,4
22,13,0,40,0,2,9,4,38,4
66,11,0,30,0,2,0,4,38,2
25,7,0,50,0,2,2,4,38,2
30,10,0,20,0,2,6,4,38,0
67,4,0,40,0,4,3,4,38,2
30,8,0,40,0,2,2,2,38,4
26,10,0,38,0,2,6,2,38,4
34,9,0,40,0,2,6,4,38,2
21,10,0,40,0,2,11,4,38,4
18,8,0,10,0,2,2,4,38,4
21,9,0,40,0,2,2,4,38,4
76,5,0,40,0,3,9,4,38,2
26,9,0,56,0,2,6,4,38,2
18,8,0,25,0,2,7,4,38,4
59,9,0,40,0,2,3,4,38,0
33,10,0,72,0,4,4,4,38,4
25,9,0,10,0,2,7,4,38,4
48,9,0,10,0,2,6,4,38,6
64,13,0,5,0,2,11,4,38,0
47,14,0,45,1,1,9,4,38,4
26,10,0,40,0,2,12,4,38,4
36,12,0,48,1,2,9,4,38,2
21,9,0,40,0,2,4,4,38,2
30,9,0,44,0,2,6,4,38,4
41,9,0,40,0,4,2,4,38,0
34,10,0,30,0,2,11,2,38,4
24,6,0,49,0,2,11,4,7,4
26,13,0,20,0,2,9,4,38,4
25,9,0,48,0,2,0,4,38,4
35,10,0,36,0,2,11,4,38,0
41,10,0,40,1,2,2,4,38,0
33,7,0,40,0,2,2,4,38,4
18,10,0,25,0,2,7,4,38,4
27,9,0,38,0,3,0,4,38,5
32,9,0,35,0,2,7,4,38,0
51,9,0,40,0,1,7,2,38,4
38,11,0,40,0,2,0,2,38,0
41,10,0,25,0,1,13,4,38,2
38,11,0,35,0,4,3,4,38,0
54,5,0,45,1,2,3,4,38,2
30,13,0,60,0,2,9,4,27,4
31,10,0,30,0,2,3,4,38,6
26,13,0,40,0,5,9,4,38,4
29,14,0,40,0,2,13,2,38,4
61,9,0,50,1,2,3,4,38,2
24,10,0,45,0,2,11,4,38,5
34,12,0,40,0,2,9,4,38,4
42,10,0,40,0,2,2,4,38,0
24,7,0,40,0,2,2,4,38,4
39,13,0,50,1,1,9,4,38,2
20,9,0,40,0,2,5,4,38,4
51,7,0,40,0,2,7,2,38,4
68,13,0,30,0,2,11,4,38,2
28,9,0,48,0,0,6,4,38,4
43,9,0,40,0,2,12,4,38,0
35,10,0,40,0,2,2,4,38,3
44,9,0,40,0,2,0,2,38,0
41,13,0,40,0,2,5,4,38,4
44,9,0,45,1,2,12,4,38,2
20,9,0,40,0,2,0,4,38,2
46,9,0,75,1,2,2,4,38,2
32,10,0,50,0,2,7,4,38,4
46,10,0,50,0,2,11,4,38,0
26,9,0,24,0,2,7,4,38,4
20,10,0,40,0,2,0,1,39,4
36,9,0,40,0,2,4,4,38,2
49,13,0,40,1,2,3,4,38,2
36,9,0,45,0,2,13,4,38,4
22,10,0,25,0,2,7,4,38,4
52,9,0,40,0,0,0,4,38,0
42,9,0,50,1,2,3,4,38,2
72,9,0,16,0,2,7,4,38,6
30,13,0,40,0,1,9,4,38,5
44,10,0,40,0,2,5,4,38,2
23,13,0,45,0,2,11,4,38,4
22,10,0,20,0,2,11,4,38,4
59,13,0,60,0,2,0,4,38,5
46,9,0,40,0,2,9,4,38,0
30,11,0,40,0,2,5,4,25,2
64,4,0,30,0,0,7,4,32,6
31,10,0,40,0,2,11,2,38,2
64,9,0,20,0,2,7,4,38,2
45,9,0,40,0,2,6,4,38,4
32,9,0,40,0,2,0,2,22,4
43,13,0,40,0,2,6,0,38,2
23,10,0,45,0,2,11,4,38,4
49,9,0,40,0,4,2,4,38,2
32,8,0,40,0,2,6,4,25,2
49,11,0,40,0,2,3,4,38,4
33,10,0,40,0,2,9,4,38,0
28,15,0,85,0,2,9,4,38,4
47,9,0,40,0,2,11,2,38,2
41,9,0,40,0,2,7,4,38,4
34,14,0,40,1,1,3,4,38,2
25,9,0,35,0,2,7,4,38,4
21,10,0,15,0,2,11,4,38,4
46,5,0,40,0,2,7,4,38,2
37,2,0,40,0,2,2,1,0,2
41,10,0,56,1,2,2,4,38,2
30,9,0,40,1,2,12,4,38,2
54,10,0,40,0,2,6,4,38,2
35,9,0,99,0,4,4,4,38,2
21,10,0,25,0,2,12,4,6,4
35,14,0,40,1,4,11,4,38,2
35,15,0,80,1,2,9,4,38,2
19,10,0,20,0,2,2,4,38,4
48,9,0,40,0,2,3,4,38,0
65,10,0,35,0,4,2,4,38,6
40,13,0,35,0,2,0,2,38,5
26,9,0,40,0,2,0,4,38,4
45,10,0,40,0,2,3,4,38,2
26,10,0,40,0,2,2,4,38,4
32,9,0,40,0,2,0,4,38,2
22,10,0,48,0,4,2,4,38,4
37,11,0,38,0,2,9,4,38,5
25,13,0,40,0,2,2,4,25,4
46,11,0,48,1,2,3,4,38,2
30,9,0,27,0,2,5,4,38,4
63,12,0,40,1,2,3,4,38,0
51,9,0,40,1,1,10,4,38,2
68,4,0,16,0,4,3,4,38,2
36,16,0,50,0,2,9,4,1,2
28,10,0,50,0,3,3,4,38,4
41,10,0,40,0,1,11,4,38,2
47,10,0,40,0,2,9,4,38,2
22,10,0,30,0,2,7,2,38,4
46,13,0,40,1,0,9,4,38,2
28,10,0,40,0,2,0,4,38,3
36,9,0,52,1,2,2,4,38,2
18,10,0,20,0,2,11,4,38,4
56,9,0,35,0,4,3,4,38,2
54,9,0,40,0,2,0,4,38,4
29,9,0,40,0,2,3,2,38,4
40,10,0,84,0,2,5,0,38,0
22,9,0,35,0,2,5,4,38,4
33,9,0,40,1,2,6,4,38,2
28,9,0,50,0,2,13,4,38,0
63,10,0,12,0,2,9,4,38,2
37,6,0,50,0,2,2,4,38,2
50,10,0,40,0,0,3,4,38,0
22,9,0,40,0,2,2,4,38,4
40,12,0,40,0,0,0,4,38,4
21,10,0,40,0,2,9,4,38,4
25,12,0,40,0,2,5,2,22,2
20,10,0,40,0,2,2,4,38,4
43,9,0,40,0,0,13,4,38,2
29,11,0,50,0,2,3,4,38,4
32,13,0,40,1,2,11,4,38,2
42,14,0,50,1,2,11,4,38,2
33,9,0,40,0,2,6,1,34,2
27,10,0,40,1,2,3,4,38,2
29,10,0,38,0,2,6,4,38,2
29,9,0,40,0,2,13,4,38,2
20,10,0,20,0,2,3,4,38,4
35,6,0,40,0,2,0,4,38,4
33,9,0,50,0,2,2,4,38,4
46,10,0,10,0,2,9,4,38,2
45,5,0,40,1,2,6,4,38,2
17,7,0,20,0,1,11,4,38,4
48,13,0,40,1,4,3,2,22,3
49,9,0,40,0,2,6,2,38,0
20,10,0,40,0,2,11,4,38,4
64,10,0,20,0,2,2,4,38,2
53,10,0,40,0,0,2,2,38,5
52,9,0,40,0,2,0,4,38,0
29,9,0,55,0,2,2,4,38,2
48,13,0,20,1,4,9,4,38,2
30,10,0,40,0,2,2,4,25,4
34,9,0,20,0,2,7,4,38,2
39,9,0,50,0,2,9,4,38,4
28,7,0,40,0,2,5,4,38,4
54,13,0,50,0,2,9,4,38,4
25,9,0,40,0,2,3,4,38,4
25,7,0,12,0,2,7,4,38,0
24,13,0,40,0,2,11,4,38,4
31,10,0,50,0,2,11,1,35,2
47,10,0,40,1,2,2,4,38,2
19,10,0,25,0,2,0,4,38,4
52,9,0,40,0,2,0,4,38,2
60,9,0,28,0,2,13,4,38,2
43,14,0,50,1,2,9,4,38,2
24,12,0,30,0,2,7,4,38,0
51,9,0,40,0,2,0,4,38,4
38,5,0,40,0,4,2,4,38,0
21,10,0,10,0,2,0,4,38,4
40,9,0,50,1,3,0,4,38,2
54,10,0,40,0,2,3,4,38,6
35,13,0,50,0,2,7,4,38,4
52,7,0,40,0,2,6,2,38,5
35,9,0,40,0,2,2,2,38,0
29,13,0,40,0,2,2,4,1,2
29,9,0,65,0,2,13,0,38,2
27,9,0,40,0,2,7,4,38,4
58,13,0,40,0,2,0,4,25,2
64,9,0,18,0,2,5,4,38,2
53,9,0,32,0,2,0,2,38,2
21,9,0,30,0,2,0,4,38,4
40,12,0,30,0,4,3,4,38,0
52,16,0,40,1,5,9,4,19,2
38,11,0,50,0,2,12,4,38,4
39,9,0,40,0,2,3,4,38,2
68,16,0,55,1,2,9,4,38,2
24,9,0,38,0,2,11,4,38,4
40,15,0,50,1,3,9,4,38,2
43,15,0,99,1,3,9,2,38,2
38,13,0,70,0,2,3,4,38,4
45,9,0,40,1,2,11,4,38,2
18,7,0,55,0,2,6,4,38,4
57,14,0,50,1,1,3,4,38,2
49,9,0,35,0,2,7,2,38,5
25,10,0,40,0,2,3,4,40,4
52,10,0,40,0,0,0,4,38,0
56,6,0,56,0,2,2,4,38,0
26,10,0,48,0,3,11,4,38,4
19,9,0,40,0,2,2,4,38,4
25,13,0,40,0,3,0,1,38,4
25,9,0,30,0,2,0,4,38,2
21,9,0,45,0,2,11,4,38,4
48,4,0,40,0,4,2,4,21,2
33,14,0,60,0,5,9,4,1,2
31,9,0,40,0,5,10,3,38,0
26,9,0,65,0,4,4,4,38,0
37,13,0,38,0,5,9,4,38,4
20,10,0,20,0,2,7,4,38,4
49,9,0,20,0,2,0,4,38,6
51,10,0,40,1,2,9,4,38,2
40,10,0,40,0,2,11,4,38,2
24,11,0,40,0,2,6,4,38,4
18,8,0,24,0,2,11,4,38,4
41,6,0,40,1,2,13,2,38,2
46,9,0,40,0,2,0,4,38,2
64,6,0,40,1,2,13,4,38,2
50,15,0,40,1,4,9,4,38,2
53,14,0,36,1,5,9,4,38,2
21,9,0,40,0,2,2,4,38,4
22,10,0,25,0,5,7,4,38,2
39,15,0,55,1,0,9,4,38,4
30,13,0,40,0,2,11,1,18,2
26,10,0,40,0,2,3,2,38,4
43,13,0,50,0,2,11,4,38,4
59,9,0,60,0,2,0,4,38,6
27,9,0,40,0,2,0,4,22,3
55,6,0,40,1,2,2,2,38,2
20,10,0,12,0,2,7,4,1,4
25,11,0,36,0,2,9,4,1,4
28,12,0,40,0,2,7,4,38,5
29,13,0,50,0,2,11,4,38,4
60,7,0,40,1,2,11,4,38,2
25,7,0,40,0,2,11,4,38,0
27,10,0,60,0,2,2,4,38,2
50,13,0,40,1,5,3,4,38,2
46,4,0,47,0,2,2,4,38,2
35,11,0,40,0,2,7,2,38,0
40,9,0,40,0,2,5,2,38,4
49,13,0,40,1,2,3,4,38,2
29,13,0,50,0,2,9,4,38,4
39,12,0,60,0,2,13,2,38,4
35,9,0,60,0,2,5,4,38,4
52,10,0,40,0,2,6,4,38,2
25,10,0,40,0,2,5,2,27,4
20,9,0,30,0,3,6,4,38,4
24,13,0,40,0,2,3,4,38,4
29,13,0,30,0,2,2,1,18,2
21,10,0,40,0,2,7,4,38,4
37,13,0,50,0,0,3,4,38,0
43,9,0,40,0,0,0,4,38,4
19,9,0,26,0,2,0,4,38,4
47,9,0,45,0,2,11,4,38,2
61,9,0,45,1,2,13,4,38,2
35,9,0,60,0,2,7,4,38,2
60,6,0,40,0,2,5,2,38,2
27,10,0,40,0,2,0,4,38,4
57,13,0,35,0,1,9,1,18,2
56,2,0,40,0,2,2,4,38,2
27,9,0,40,0,2,3,4,38,4
47,4,0,35,0,2,6,2,38,2
19,9,0,30,0,2,7,4,38,4
28,8,0,30,0,4,7,4,38,0
43,6,0,40,0,2,0,4,38,2
63,10,0,35,0,1,3,4,38,0
25,9,0,40,0,2,5,1,29,0
20,9,0,40,0,2,5,4,38,4
48,6,0,70,0,2,11,4,38,2
30,13,0,40,0,1,9,2,10,4
31,13,0,40,1,2,9,4,38,2
20,9,0,24,0,2,11,1,29,4
57,14,0,50,1,5,9,4,38,2
33,9,0,40,0,2,0,4,38,0
27,11,0,40,0,2,4,4,38,2
34,9,0,60,1,2,4,4,38,2
22,6,0,30,0,2,2,4,38,4
50,12,0,40,1,2,3,2,38,2
40,13,0,45,1,4,9,4,38,2
37,9,0,51,0,2,2,4,38,2
25,9,0,40,0,5,9,4,38,4
51,9,0,40,0,2,2,2,38,2
18,10,0,16,0,2,7,4,38,4
33,9,0,40,0,2,0,4,38,4
33,13,0,40,0,2,11,4,38,4
67,10,0,40,0,5,13,4,38,2
24,10,0,40,0,2,6,4,38,4
32,4,0,40,0,1,7,4,38,2
29,9,0,40,0,2,7,4,25,4
25,11,0,45,0,2,11,4,38,4
33,10,0,40,0,2,0,4,38,0
55,13,0,40,0,2,2,4,38,2
31,10,0,40,1,2,11,4,38,2
32,14,0,50,0,1,9,4,38,2
36,9,0,50,0,2,0,4,38,0
58,9,0,27,0,2,0,4,38,6
19,7,0,40,0,2,5,4,38,4
21,9,0,40,0,2,0,2,38,4
36,9,0,50,0,3,4,4,38,4
43,9,0,21,0,2,6,2,37,2
52,13,0,40,0,5,10,4,38,2
43,10,0,38,0,2,9,4,38,0
22,9,0,40,0,2,7,4,38,4
37,12,0,40,0,2,0,4,38,4
39,10,0,38,0,2,11,1,38,0
54,10,0,40,1,2,11,4,38,2
27,12,0,40,0,2,7,4,38,4
21,9,0,35,0,2,0,4,38,4
65,10,0,38,0,2,0,4,38,5
30,10,0,40,0,2,7,4,38,2
22,5,0,40,0,2,6,4,38,4
25,7,0,40,0,2,2,4,38,5
23,12,0,60,0,2,7,4,38,4
42,9,0,40,1,2,11,2,38,2
39,10,0,30,0,4,2,1,38,4
55,16,0,60,1,2,3,4,38,2
24,14,0,10,0,5,9,1,2,3
53,9,0,40,1,2,2,4,38,2
44,7,0,60,0,2,7,2,38,5
40,9,0,40,0,2,13,2,38,5
26,11,0,35,0,2,0,4,38,5
22,9,0,40,0,2,11,4,38,4
43,9,0,40,0,2,3,4,38,0
37,9,0,25,0,1,7,4,38,2
30,9,0,40,0,2,2,1,24,2
41,9,0,50,0,2,11,0,38,2
38,15,0,60,1,2,9,4,38,2
42,9,0,50,0,4,4,4,38,2
20,9,0,40,0,2,13,2,38,4
32,11,0,40,0,0,9,1,38,4
27,13,0,40,1,2,3,4,38,2
25,10,0,45,0,5,10,4,38,0
40,14,0,40,0,2,3,4,38,4
49,13,0,45,1,2,3,4,38,2
17,7,0,16,0,2,7,4,38,4
29,9,0,40,0,2,11,4,38,4
24,10,0,45,0,4,5,4,38,5
29,9,0,40,0,2,2,4,38,4
45,10,0,24,1,2,0,4,1,2
30,8,0,50,0,2,2,4,38,2
19,10,0,20,0,2,0,4,38,4
47,4,0,30,0,2,7,4,38,3
